基;fundamentals, radical (chem), counter for machines;もと, もとい;キ;2
寄;draw near, stop in, bring near;よ.る, -よ.り, よ.せる;キ;2
希;hope, beg, request;まれ;キ, ケ;2
机;desk, table, bureau;つくえ;キ;2
期;period, time, date;;キ, ゴ;2
機;loom, mechanism, machine;はた;キ;2
祈;pray, wish, prier;いの.る;キ;2
季;seasons, saison, estación del año;;キ;2
規;standard, measure, norme;;キ;2
記;scribe, account, narrative;しる.す;キ;2
技;skill, art, craft;わざ;ギ;2
疑;doubt, distrust, be suspicious;うたが.う;ギ;2
議;deliberation, consultation, debate;;ギ;2
喫;consume, eat, drink;の.む;キツ;2
詰;packed, close, pressed;つ.める, つ.め, -づ.め;キツ, キチ;2
客;guest, visitor, customer;;キャク, カク;2
逆;inverted, reverse, opposite;さか, さか.さ, さか.らう;ギャク, ゲキ;2
久;long time, old story, longtemps;ひさ.しい;キュウ, ク;2
吸;suck, imbibe, inhale;す.う;キュウ;2
救;salvation, save, help;すく.う;キュウ;2
求;request, want, wish for;もと.める;キュウ, グ;2
泣;cry, weep, moan;な.く;キュウ;2
球;ball, sphere, balle;たま;キュウ;2
級;class, rank, grade;;キュウ;2
給;salary, wage, gift;たま.う, たも.う, -たま.え;キュウ;2
旧;old times, old things, old friend;ふる.い, もと;キュウ;2
居;reside, to be, exist;い.る, -い, お.る;キョ, コ;2
巨;gigantic, big, large;;キョ;2
許;permit, approve, autorisation;ゆる.す, もと;キョ;2
漁;fishing, fishery, pêcher (en masse);あさ.る;ギョ, リョウ;2
供;submit, offer, present;そな.える, とも, -ども;キョウ, ク, クウ;2
競;emulate, compete with, bid;きそ.う, せ.る, くら.べる;キョウ, ケイ;2
共;together, both, neither;とも, とも.に, -ども;キョウ;2
協;co-, cooperation, coopération;;キョウ;2
叫;shout, exclaim, yell;さけ.ぶ;キョウ;2
境;boundary, border, region;さかい;キョウ, ケイ;2
恐;fear, dread, awe;おそ.れる, おそ.る, おそ.ろしい;キョウ;2
挟;pinch, between, pincer;はさ.む, はさ.まる, わきばさ.む;キョウ, ショウ;2
橋;bridge, pont, puente;はし;キョウ;2
況;condition, situation, situation;まし.て, いわ.んや, おもむき;キョウ;2
狭;cramped, narrow, contract;せま.い, せば.める, せば.まる;キョウ, コウ;2
胸;bosom, breast, chest;むね, むな-;キョウ;2
局;bureau, board, office;つぼね;キョク;2
曲;bend, music, melody;ま.がる, ま.げる, くま;キョク;2
極;poles, settlement, conclusion;きわ.める, きわ.まる, きわ.まり;キョク, ゴク;2
玉;jewel, ball, bijoux;たま, たま-, -だま;ギョク;2
勤;diligence, become employed, serve;つと.める, -づと.め, つと.まる;キン, ゴン;2
均;level, average, nivelé;なら.す;キン;2
禁;prohibition, ban, forbid;;キン;2
苦;suffering, trial, worry;くる.しい, -ぐる.しい, くる.しむ;ク;2
具;tool, utensil, means;そな.える, つぶさ.に;グ;2
偶;accidentally, even number, couple;たま;グウ;2
隅;corner, nook, coin;すみ;グウ;2
掘;dig, delve, excavate;ほ.る;クツ;2
靴;shoes, chaussure, zapatos;くつ;カ;2
君;mister, you, ruler;きみ, -ぎみ;クン;2
訓;instruction, Japanese character reading, explanation;おし.える, よ.む, くん.ずる;クン, キン;2
群;flock, group, crowd;む.れる, む.れ, むら;グン;2
軍;army, force, troops;いくさ;グン;2
係;person in charge, connection, duty;かか.る, かかり, -がかり;ケイ;2
傾;lean, incline, tilt;かたむ.く, かたむ.ける, かたぶ.く;ケイ;2
型;mould, type, model;かた, -がた;ケイ;2
形;shape, form, style;かた, -がた, かたち;ケイ, ギョウ;2
恵;favor, blessing, grace;めぐ.む, めぐ.み;ケイ, エ;2
敬;awe, respect, honor;うやま.う;ケイ, キョウ;2
景;scenery, view, paysage;;ケイ;2
経;sutra, longitude, pass thru;へ.る, た.つ, たていと;ケイ, キョウ;2
警;admonish, commandment, réprimander;いまし.める;ケイ;2
芸;technique, art, craft;う.える, のり, わざ;ゲイ, ウン;2
迎;welcome, meet, greet;むか.える;ゲイ;2
劇;drama, play, théâtre;;ゲキ;2
欠;lack, gap, fail;か.ける, か.く;ケツ, ケン;2
決;decide, fix, agree upon;き.める, -ぎ.め, き.まる;ケツ;2
結;tie, bind, contract;むす.ぶ, ゆ.う, ゆ.わえる;ケツ, ケチ;2
血;blood, sang, sangre;ち;ケツ;2
件;affair, case, matter;くだん;ケン;2
健;healthy, health, strength;すこ.やか;ケン;2
券;ticket, ticket, coupon;;ケン;2
検;examination, investigate, examen;しら.べる;ケン;2
権;authority, power, rights;おもり, かり, はか.る;ケン, ゴン;2
肩;shoulder, épaule, hombro;かた;ケン;2
賢;intelligent, wise, wisdom;かしこ.い;ケン;2
軒;flats, counter for houses, eaves;のき;ケン;2
険;precipitous, inaccessible place, impregnable position;けわ.しい;ケン;2
原;meadow, original, primitive;はら;ゲン;2
減;dwindle, decrease, reduce;へ.る, へ.らす;ゲン;2
現;present, existing, actual;あらわ.れる, あらわ.す, うつつ;ゲン;2
限;limit, restrict, to best of ability;かぎ.る, かぎ.り, -かぎ.り;ゲン;2
個;individual, counter for articles, individuel;;コ, カ;2
呼;call, call out to, invite;よ.ぶ;コ;2
固;harden, set, clot;かた.める, かた.まる, かた.まり;コ;2
庫;warehouse, storehouse, entrepôt;くら;コ, ク;2
戸;door, counter for houses, door radical (no. 63);と;コ;2
故;happenstance, especially, intentionally;ゆえ, ふる.い, もと;コ;2
枯;wither, die, dry up;か.れる, か.らす;コ;2
湖;lake, lac, lago;みずうみ;コ;2
雇;employ, hire, employer;やと.う;コ;2
互;mutually, reciprocally, together;たが.い, かたみ.に;ゴ;2
御;honorable, manipulate, govern;おん-, お-, み-;ギョ, ゴ;2
誤;mistake, err, do wrong;あやま.る, -あやま.る;ゴ;2
交;mingle, mixing, association;まじ.わる, まじ.える, ま.じる;コウ;2
候;climate, season, weather;そうろう;コウ;2
公;public, prince, official;おおやけ;コウ, ク;2
効;merit, efficacy, efficiency;き.く, ききめ, なら.う;コウ;2
厚;thick, heavy, rich;あつ.い, あか;コウ;2
向;yonder, facing, beyond;む.く, む.い, -む.き;コウ;2
幸;happiness, blessing, fortune;さいわ.い, さち, しあわ.せ;コウ;2
康;ease, peace, tranquille;;コウ;2
更;grow late, night watch, sit up late;さら, さら.に, ふ.ける;コウ;2
構;posture, build, pretend;かま.える, かま.う;コウ;2
港;harbor, port, puerto;みなと;コウ;2
硬;stiff, hard, dur;かた.い;コウ;2
紅;crimson, deep red, cramoisi;べに, くれない, あか.い;コウ, ク;2
耕;till, plow, cultivate;たがや.す;コウ;2
肯;agreement, consent, comply with;がえんじ.る;コウ;2
航;navigate, sail, cruise;;コウ;2
荒;laid waste, rough, rude;あら.い, あら-, あ.れる;コウ;2
講;lecture, club, association;;コウ;2
郊;outskirts, suburbs, rural area;;コウ;2
鉱;mineral, ore, minéral;あらがね;コウ;2
降;descend, precipitate, fall;お.りる, お.ろす, ふ.る;コウ, ゴ;2
香;incense, smell, perfume;か, かお.り, かお.る;コウ, キョウ;2
号;nickname, number, item;さけ.ぶ, よびな;ゴウ;2
刻;engrave, cut fine, chop;きざ.む, きざ.み;コク;2
告;revelation, tell, inform;つ.げる;コク;2
腰;loins, hips, waist;こし;ヨウ;2
骨;skeleton, bone, remains;ほね;コツ;2
込;crowded, mixture, in bulk;-こ.む, こ.む, こ.み;;2
困;quandary, become distressed, annoyed;こま.る;コン;2
婚;marriage, mariage, matrimonio;;コン;2
根;root, radical, head (pimple);ね, -ね;コン;2
混;mix, blend, confuse;ま.じる, -ま.じり, ま.ざる;コン;2
差;distinction, difference, variation;さ.す, さ.し;サ;2
査;investigate, investigation, investigar;;サ;2
砂;sand, sable, arena;すな;サ, シャ;2
座;squat, seat, cushion;すわ.る;ザ;2
再;again, twice, second time;ふたた.び;サイ, サ;2
最;utmost, most, extreme;もっと.も, つま;サイ, シュ;2
妻;wife, spouse, épouse;つま;サイ;2
才;genius, years old, cubic shaku;;サイ;2
採;pick, take, fetch;と.る;サイ;2
歳;year-end, age, occasion;とし, とせ, よわい;サイ, セイ;2
済;finish, come to an end, excusable;す.む, -ず.み, -ずみ;サイ, セイ;2
祭;ritual, offer prayers, celebrate;まつ.る, まつ.り, まつり;サイ;2
細;dainty, get thin, taper;ほそ.い, ほそ.る, こま.か;サイ;2
際;occasion, side, edge;きわ, -ぎわ;サイ;2
在;exist, outskirts, suburbs;あ.る;ザイ;2
材;lumber, log, timber;;ザイ;2
罪;guilt, sin, crime;つみ;ザイ;2
財;property, money, wealth;たから;ザイ, サイ, ゾク;2
坂;slope, incline, hill;さか;ハン;2
咲;blossom, bloom, fleurir;さ.く, -ざき;ショウ;2
昨;yesterday, previous, hier;;サク;2
冊;tome, counter for books, volume;ふみ;サツ, サク;2
刷;printing, print, brush;す.る, -ず.り, -ずり;サツ;2
察;guess, presume, surmise;;サツ;2
札;tag, paper money, counter for bonds;ふだ;サツ;2
殺;kill, murder, butcher;ころ.す, -ごろ.し, そ.ぐ;サツ, サイ, セツ;2
雑;miscellaneous, divers, misceláneo;まじ.える, まじ.る;ザツ, ゾウ;2
皿;dish, a helping, plate;さら;ベイ;2
参;nonplussed, three (in documents), going;まい.る, まい-, まじわる;サン, シン;2
散;scatter, disperse, spend;ち.る, ち.らす, -ち.らす;サン;2
算;calculate, divining, number;そろ;サン;2
賛;approve, praise, title or inscription on picture;たす.ける, たた.える;サン;2
残;remainder, leftover, balance;のこ.る, のこ.す, そこな.う;ザン, サン;2
伺;pay respects, visit, ask;うかが.う;シ;2
刺;thorn, pierce, stab;さ.す, さ.さる, さ.し;シ;2
司;director, official, govt office;つかさど.る;シ;2
史;history, chronicle, histoire;;シ;2
師;expert, teacher, master;いくさ;シ;2
志;intention, plan, resolve;シリング, こころざ.す, こころざし;シ;2
指;finger, point to, indicate;ゆび, さ.す, -さ.し;シ;2
支;branch, support, sustain;ささ.える, つか.える, か.う;シ;2
枝;bough, branch, twig;えだ;シ;2
糸;thread, fil, hilo;いと;シ;2
脂;fat, grease, tallow;あぶら;シ;2
詞;part of speech, words, poetry;;シ;2
誌;document, records, document;;シ;2
資;assets, resources, capital;;シ;2
歯;tooth, cog, dent;よわい, は, よわ.い;シ;2
似;becoming, resemble, counterfeit;に.る, ひ.る;ジ;2
児;newborn babe, child, young of animals;こ, -こ, -っこ;ジ, ニ, ゲイ;2
寺;Buddhist temple, temple bouddhiste, templo budista;てら;ジ;2
次;next, order, sequence;つ.ぐ, つぎ;ジ, シ;2
治;reign, be at peace, calm down;おさ.める, おさ.まる, なお.る;ジ, チ;2
示;show, indicate, point out;しめ.す;ジ, シ;2
辞;resign, word, term;や.める, いな.む;ジ;2
式;style, ceremony, rite;;シキ;2
識;discriminating, know, write;し.る, しる.す;シキ;2
失;lose, error, fault;うしな.う, う.せる;シツ;2
湿;damp, wet, moist;しめ.る, しめ.す, うるお.う;シツ, シュウ;2
実;reality, truth, réalité;み, みの.る, まこと;ジツ, シツ;2
捨;discard, throw away, abandon;す.てる;シャ;2
若;young, if, perhaps;わか.い, わか-, も.しくわ;ジャク, ニャク, ニャ;2
取;take, fetch, take up;と.る, と.り, と.り-;シュ;2
守;guard, protect, defend;まも.る, まも.り, もり;シュ, ス;2
種;species, kind, class;たね, -ぐさ;シュ;2
酒;sake, alcohol, saké;さけ, さか-;シュ;2
受;accept, undergo, answer (phone);う.ける, -う.け, う.かる;ジュ;2
授;impart, instruct, grant;さず.ける, さず.かる;ジュ;2
収;income, obtain, reap;おさ.める, おさ.まる;シュウ;2
周;circumference, circuit, lap;まわ.り;シュウ;2
州;state, province, province;す;シュウ, ス;2
修;discipline, conduct oneself well, study;おさ.める, おさ.まる;シュウ, シュ;2
拾;pick up, gather, find;ひろ.う;シュウ, ジュウ;2
舟;boat, ship, bateau;ふね, ふな-, -ぶね;シュウ;2
柔;tender, weakness, gentleness;やわ.らか, やわ.らかい, やわ;ジュウ, ニュウ;2
宿;inn, lodging, relay station;やど, やど.る, やど.す;シュク;2
祝;celebrate, congratulate, célébrer;いわ.う;シュク, シュウ;2
術;art, technique, skill;すべ;ジュツ;2
述;mention, state, speak;の.べる;ジュツ;2
準;semi-, correspond to, proportionate to;じゅん.じる, じゅん.ずる, なぞら.える;ジュン;2
純;genuine, purity, innocence;;ジュン;2
順;obey, order, turn;;ジュン;2
処;dispose, manage, deal with;ところ, -こ, お.る;ショ;2
初;first time, beginning, première fois;はじ.め, はじ.めて, はつ;ショ;2
緒;thong, beginning, inception;お, いとぐち;ショ, チョ;2
署;signature, govt office, police station;;ショ;2
諸;various, many, several;もろ;ショ;2
助;help, rescue, assist;たす.ける, たす.かる, す.ける;ジョ;2
除;exclude, division (x/3), remove;のぞ.く, -よ.け;ジョ, ジ;2
勝;victory, win, prevail;か.つ, -が.ち, まさ.る;ショウ;2
召;seduce, call, send for;め.す;ショウ;2
商;make a deal, selling, dealing in;あきな.う;ショウ;2
将;leader, commander, general;まさ.に, はた, まさ;ショウ, ソウ;2
床;bed, counter for beds, floor;とこ, ゆか;ショウ;2
承;acquiesce, hear, listen to;うけたまわ.る, う.ける, ささ.げる;ショウ, ジョウ;2
招;beckon, invite, summon;まね.く;ショウ;2
昇;rise up, s'élever, elevar;のぼ.る;ショウ;2
消;extinguish, blow out, turn off;き.える, け.す;ショウ;2
焼;bake, burning, griller;や.く, や.き, や.き-;ショウ;2
照;illuminate, shine, compare;て.る, て.らす, て.れる;ショウ;2
省;focus, government ministry, conserve;かえり.みる, はぶ.く;セイ, ショウ;2
章;badge, chapter, composition;;ショウ;2
笑;laugh, rire, risa;わら.う, え.む;ショウ;2
紹;introduce, inherit, help;;ショウ;2
象;elephant, pattern after, imitate;かたど.る;ショウ, ゾウ;2
賞;prize, reward, praise;ほ.める;ショウ;2
城;castle, château, castillo;しろ;ジョウ;2
常;usual, ordinary, normal;つね, とこ-;ジョウ;2
情;feelings, emotion, passion;なさ.け;ジョウ, セイ;2
条;article, clause, item;えだ, すじ;ジョウ, チョウ, デキ;2
状;status quo, conditions, circumstances;;ジョウ;2
畳;tatami mat, counter for tatami mats, fold;たた.む, たたみ, かさ.なる;ジョウ, チョウ;2
蒸;steam, heat, sultry;む.す, む.れる, む.らす;ジョウ, セイ;2
植;plant, planter, planta;う.える, う.わる;ショク;2
職;post, employment, work;;ショク, ソク;2
触;contact, touch, feel;ふ.れる, さわ.る, さわ;ショク;2
伸;expand, stretch, extend;の.びる, の.ばす, の.べる;シン;2
信;faith, truth, fidelity;;シン;2
寝;lie down, sleep, rest;ね.る, ね.かす, い.ぬ;シン;2
深;deep, heighten, intensify;ふか.い, -ぶか.い, ふか.まる;シン;2
申;have the honor to, sign of the monkey, 3-5PM;もう.す, もう.し-, さる;シン;2
神;gods, mind, soul;かみ, かん-, こう-;シン, ジン;2
臣;retainer, subject, servant;;シン, ジン;2
身;somebody, person, one's station in life;み;シン;2
辛;spicy, bitter, hot;から.い, つら.い, -づら.い;シン;2
針;needle, pin, staple;はり;シン;2
震;quake, shake, tremble;ふる.う, ふる.える;シン;2
吹;blow, breathe, puff;ふ.く;スイ;2
数;number, strength, fate;かず, かぞ.える, しばしば;スウ, ス, サク;2
制;system, law, rule;;セイ;2
勢;forces, energy, military strength;いきお.い, はずみ;セイ, ゼイ;2
姓;surname, nom de famille, apellido;;セイ, ショウ;2
性;sex, gender, nature;さが;セイ, ショウ;2
成;turn into, become, get;な.る, な.す, -な.す;セイ, ジョウ;2
政;politics, government, politique;まつりごと, まん;セイ, ショウ;2
整;organize, arranging, tune;ととの.える, ととの.う;セイ;2
星;star, spot, dot;ほし, -ぼし;セイ, ショウ;2
晴;clear up, éclaircir, buen tiempo;は.れる, は.れ, は.れ-;セイ;2
清;pure, purify, cleanse;きよ.い, きよ.まる, きよ.める;セイ, ショウ, シン;2
精;refined, ghost, fairy;;セイ, ショウ, シヤウ;2
製;made in..., manufacture, "fabriqué en";;セイ;2
静;quiet, calme, quieto;しず-, しず.か, しず.まる;セイ, ジョウ;2
税;tax, duty, taxe;;ゼイ;2
席;seat, mat, occasion;むしろ;セキ;2
昔;once upon a time, antiquity, old times;むかし;セキ, シャク;2
石;stone, pierre, piedra;いし;セキ, シャク, コク;2
積;volume, product (x*y), acreage;つ.む, -づ.み, つ.もる;セキ;2
績;exploits, achievements, unreeling cocoons;;セキ;2
責;blame, condemn, censure;せ.める;セキ;2
接;touch, contact, adjoin;つ.ぐ;セツ, ショウ;2
折;fold, break, fracture;お.る, おり, お.り;セツ;2
設;establishment, provision, prepare;もう.ける;セツ;2
節;node, season, period;ふし, -ぶし, のっと;セツ, セチ;2
雪;snow, neige, nieve;ゆき;セツ;2
絶;discontinue, beyond, sever;た.える, た.やす, た.つ;ゼツ;2
占;fortune-telling, divining, forecasting;し.める, うらな.う;セン;2
専;specialty, exclusive, mainly;もっぱ.ら;セン;2
戦;war, battle, match;いくさ, たたか.う, おのの.く;セン;2
泉;spring, fountain, source;いずみ;セン;2
浅;shallow, superficial, frivolous;あさ.い;セン;2
線;line, track, ligne;すじ;セン;2
船;ship, boat, bateau;ふね, ふな-;セン;2
選;elect, select, choose;えら.ぶ;セン;2
善;virtuous, good, goodness;よ.い, い.い, よ.く;ゼン;2
然;sort of thing, so, if so;しか, しか.り, しか.し;ゼン, ネン;2
全;whole, entire, all;まった.く, すべ.て;ゼン;2
祖;ancestor, pioneer, founder;;ソ;2
組;association, braid, plait;く.む, くみ, -ぐみ;ソ;2
双;pair, set, comparison;ふた, たぐい, ならぶ;ソウ;2
層;stratum, social class, layer;;ソウ;2
想;concept, think, idea;おも.う;ソウ, ソ;2
捜;search, look for, locate;さが.す;ソウ, シュ, シュウ;2
掃;sweep, brush, balayer;は.く;ソウ, シュ;2
操;maneuver, manipulate, operate;みさお, あやつ.る;ソウ, サン;2
燥;parch, dry up, dessécher;はしゃ.ぐ;ソウ;2
争;contend, dispute, argue;あらそ.う, いか.でか;ソウ;2
相;inter-, mutual, together;あい-;ソウ, ショウ;2
窓;window, pane, fenêtre;まど, てんまど, けむだし;ソウ, ス;2
総;general, whole, all;す.べて, すべ.て, ふさ;ソウ;2
草;grass, weeds, herbs;くさ, くさ-, -ぐさ;ソウ;2
装;attire, dress, pretend;よそお.う, よそお.い;ソウ, ショウ;2
像;statue, picture, image;;ゾウ;2
増;increase, add, augment;ま.す, ま.し, ふ.える;ゾウ;2
憎;hate, detest, haine;にく.む, にく.い, にく.らしい;ゾウ;2
臓;entrails, viscera, bowels;はらわた;ゾウ;2
蔵;storehouse, hide, own;くら, おさ.める, かく.れる;ゾウ, ソウ;2
贈;presents, send, give to;おく.る;ゾウ, ソウ;2
造;create, make, structure;つく.る, つく.り, -づく.り;ゾウ;2
側;side, lean, oppose;かわ, がわ, そば;ソク;2
則;rule, follow, based on;のっと.る;ソク;2
息;breath, respiration, son;いき;ソク;2
束;bundle, sheaf, ream;たば, たば.ねる, つか;ソク;2
測;fathom, plan, scheme;はか.る;ソク;2
速;quick, fast, vite;はや.い, はや-, はや.める;ソク;2
続;continue, series, sequel;つづ.く, つづ.ける, つぐ.ない;ゾク, ショク, コウ;2
卒;graduate, soldier, private;そっ.する, お.える, お.わる;ソツ, シュツ;2
存;exist, suppose, be aware of;;ソン, ゾン;2
孫;grandchild, descendants, petits-enfants;まご;ソン;2
尊;revered, valuable, precious;たっと.い, とうと.い, たっと.ぶ;ソン;2
損;damage, loss, disadvantage;そこ.なう, そこな.う, -そこ.なう;ソン;2
他;other, another, the others;ほか;タ;2
打;strike, hit, knock;う.つ, う.ち-, ぶ.つ;ダ, ダアス;2
対;vis-a-vis, opposite, even;あいて, こた.える, そろ.い;タイ, ツイ;2
帯;sash, belt, obi;お.びる, おび;タイ;2
替;exchange, spare, substitute;か.える, か.え-, か.わる;タイ;2
袋;sack, bag, pouch;ふくろ;タイ, ダイ;2
退;retreat, withdraw, retire;しりぞ.く, しりぞ.ける, ひ.く;タイ;2
第;No., residence, numéro;;ダイ, テイ;2
宅;home, house, residence;;タク;2
濯;laundry, wash, pour on;すす.ぐ, ゆす.ぐ;タク;2
達;accomplished, reach, arrive;-たち;タツ, ダ;2
谷;valley, vallée, valle;たに, きわ.まる;コク;2
単;simple, one, single;ひとえ;タン;2
担;shouldering, carry, raise;かつ.ぐ, にな.う;タン;2
探;grope, search, look for;さぐ.る, さが.す;タン;2
炭;charcoal, coal, charbon de bois;すみ;タン;2
団;group, association, groupe;かたまり, まる.い;ダン, トン;2
断;severance, decline, refuse;た.つ, ことわ.る, さだ.める;ダン;2
暖;warmth, chaleur, templado;あたた.か, あたた.かい, あたた.まる;ダン, ノン;2
段;grade, steps, stairs;;ダン, タン;2
談;discuss, talk, discuter;;ダン;2
値;price, cost, value;ね, あたい;チ;2
恥;shame, dishonor, honte;は.じる, はじ, は.じらう;チ;2
置;placement, put, set;お.く, -お.き;チ;2
遅;slow, late, back;おく.れる, おく.らす, おそ.い;チ;2
築;fabricate, build, construct;きず.く;チク;2
畜;livestock, domestic fowl and animals, bétail;;チク;2
竹;bamboo, bambou, bambú;たけ;チク;2
仲;go-between, relationship, relation;なか;チュウ;2
宙;mid-air, air, space;;チュウ;2
柱;pillar, post, cylinder;はしら;チュウ;2
虫;insect, bug, temper;むし;チュウ, キ;2
駐;stop-over, reside in, resident;;チュウ;2
著;renowned, publish, write;あらわ.す, いちじる.しい;チョ, チャク;2
貯;savings, store, lay in;た.める, たくわ.える;チョ;2
兆;portent, 10**12, trillion;きざ.す, きざ.し;チョウ;2
庁;government office, bureau du gouvernement, oficina del gobierno;やくしょ;チョウ, テイ;2
張;lengthen, counter for bows & stringed instruments, stretch;は.る, -は.り, -ば.り;チョウ;2
調;tune, tone, meter;しら.べる, しら.べ, ととの.う;チョウ;2
超;transcend, super-, ultra-;こ.える, こ.す;チョウ;2
頂;place on the head, receive, top of head;いただ.く, いただき;チョウ;2
