珂;jewel;;カ;0
禾;two-branch tree radical (no. 115);いね;カ;0
苛;torment, scold, chastise;いじ.める, さいな.む, いらだ.つ;カ;0
蝦;shrimp, prawn, lobster;えび;カ, ゲ;0
嘩;noisy;かまびす.しい;カ, ケ;0
迦;(used phonetically), sonido "ka" en sánscrito;;カ, ケ;0
俄;sudden, abrupt, improvised;にわか;ガ;0
峨;high mountain, montaña alta;けわ.しい;ガ;0
牙;tusk, fang, tusk radical (no. 92);きば, は;ガ, ゲ;0
臥;bend down, bow, lie prostrate;ふせ.る, ふ.せる, ふ.す;ガ;0
蛾;moth, polilla;ひむし;ギ, ガ;0
駕;vehicle, palanquin, litter;かご, が.する, しのぐ;カ, ガ;0
廻;round, game, revolve;まわ.る, まわ.す, もとお.る;カイ, エ;0
恢;wide, large, enlarge;ひろ.い;カイ, ケ;0
晦;dark, disappear;つごもり, くら.い, みそか;カイ;0
芥;mustard, rape, dust;からし, ごみ, あくた;カイ, ケ;0
蟹;crab, cangrejo;かに;カイ;0
咳;cough, clear throat, tos;せ.く, しわぶ.く, せき;カイ, ガイ;0
崖;cliff, bluff, precipice;がけ, きし, はて;ガイ, ゲ, ギ;0
碍;obstacle;さまた.げる;ガイ, ゲ;0
蓋;cover, lid, flap;ふた, けだ.し, おお.う;ガイ, カイ, コウ;0
鎧;put on armor, arm oneself;よろ.う, よろい;カイ, ガイ;0
骸;bone, body, corpse;むくろ;ガイ, カイ;0
浬;knot, nautical mile;かいり, のっと;リ;0
蛙;frog;かえる, かわず;ア, ワ;0
柿;persimmon;かき;シ;0
蛎;oyster;かき;レイ;0
鈎;hook, barb, gaff;かぎ;コウ, ク;0
劃;divide;わ.かつ, かぎ.る;カク;0
廓;enclosure, quarter, red-light district;くるわ, とりで;カク;0
撹;disturb, throw into confusion;みだ.す;カク, コウ;0
赫;suddenly, brighten, illuminate;あかい, あか, かがや.く;カク;0
顎;jaw, chin, gill;あご, あぎと;ガク;0
笠;bamboo hat, one's influence, chapeau de bambou;かさ;リュウ;0
樫;evergreen oak, (kokuji), roble de hoja perenne;かし;;0
橿;oak;かし, もちのき;キョウ;0
梶;sculling oar;かじ, こずえ;ビ;0
鰍;bullhead;かじか, いなだ, どじょう;シュウ, シュ;0
恰;just as, as though, fortunately;あたか.も;コウ, カッ, チョウ;0
葛;arrowroot, kudzu;つづら, くず;カツ, カチ;0
鰹;bonito;かつお;ケン;0
椛;autumn foliage, birch, maple;かば, もみじ;;0
鞄;suitcase, bag, briefcase;かばん;ハク, ホウ, ビョウ;0
兜;helmet, head piece;かぶと;トウ, ト;0
竃;kitchen stove, furnace, oven;かまど, かま, へっつい;ソウ;0
蒲;bullrush, flag, cattail;がま, かば, かま;ホ, ボ, フ;0
釜;kettle, cauldron, iron pot;かま;フ;0
噛;chew, bite, gnaw;か.む, か.じる;コウ, ゴウ;0
鴨;wild duck, easy mark, pato salvaje;かも, あひる;オウ;0
栢;oak;かしわ;ハク, ヒャク;0
萱;miscanthus reed;かや, かんぞう;ケン;0
粥;rice gruel;かゆ, かい, ひさ.ぐ;イク, シュク, ジュク;0
苅;cutting (grass);か.る;ガイ, カイ;0
瓦;tile, gram, tuile;かわら, ぐらむ;ガ;0
姦;wicked, mischief, seduce;かん.する, かしま.しい, みだら;カン, ケン;0
柑;citrus, orange, mandarina;;コン, カン;0
桓;marking post;;カン;0
澗;valley river, 10**36;たに, たにみず;カン, ケン;0
潅;pour into, irrigate, shed (tears;そそ.ぐ;カン;0
竿;pole, rod, scale beam;さお;カン;0
翰;letter, writing brush;はね, ふで, やまどり;カン;0
諌;admonish, dissuade;いさ.め, いさ.める;カン;0
韓;Korea, Corée, antigua región de China;から, いげた;カン;0
舘;mansion, large building, palace;やかた, たて;カン;0
玩;play, take pleasure in, trifle with;もちあそ.ぶ, もてあそ.ぶ;ガン;0
癌;cancer, cancerous evil, cáncer;;ガン;0
翫;take pleasure in, play instrument;もてあそ.ぶ;ガン;0
贋;counterfeit, forgery;にせ;ガン;0
雁;wild goose, ganso salvaje, oca salvaje;かり, かりがね;ガン;0
畿;capital, suburbs of capital, capital;みやこ;キ;0
徽;good, beautiful, badge;しるし;キ;0
妓;stretch, singing girl, geisha;わざおぎ, うたいめ;ギ, キ;0
祇;national or local god, peaceful, great;くにつかみ, ただ, まさに;ギ, キ, シ;0
蟻;ant, hormiga;あり;ギ;0
掬;scoop up water with the hand;きく.す, むす.ぶ, すく.う;キク, コク;0
吃;stammer;ども.る;キツ;0
桔;used in plant names;;キツ, ケツ;0
砧;fulling block;きぬた;チン;0
杵;wooden pestle, mortero para almirez;きね;ショ, ソ;0
黍;millet;きび;ショ;0
仇;foe, enemy, revenge;あだ, あた, かたき;キュウ, グ;0
汲;draw (water), ladle, scoop;く.む;キュウ;0
灸;moxa cautery, chastisement, curación estilo moxa;やいと;キュウ, ク;0
笈;backpack bookcase;;キュウ;0
渠;ditch, canal, lock;かれ, なんぞ, なに;キョ;0
鋸;saw (cuts wood), sierra (para madera o metal);のこ, のこぎり;キョ, コ;0
禦;defend, protect, resist;ふせ.ぐ;ギョ, ゴ;0
侠;tomboy, chivalry;きゃん, おとこだて;キョウ;0
僑;temporary home;;キョウ;0
兇;wickedness;おそ.れる, わる.い;キョウ;0
卿;you, lord, secretary;きみ;ケイ, キョウ;0
彊;strong;つよ.い;キョウ, ゴウ;0
怯;cowardice, wince, flinch;ひる.む, おびえ.る, おじる;キョウ, コウ;0
蕎;buckwheat;そば;キョウ;0
饗;banquet;う.ける, もてな.す;キョウ;0
粁;kilometer, (kokuji);キロメートル;;0
僅;a wee bit, meramente, simplemente;わず.か;キン, ゴン;0
巾;towel, hanging scroll, width;おお.い, ちきり, きれ;キン, フク;0
禽;bird, captive, capture;とり, とりこ;キン;0
倶;both;とも.に;グ, ク;0
狗;puppy, dog;いぬ;ク, コウ;0
躯;body, corpse, tree with rotten core;むくろ, からだ;ク;0
駈;run, gallop, advance;か.ける, か.る;ク;0
喰;eat, drink, receive (a blow);く.う, く.らう;;0
寓;temporary abode, imply, suggest;ぐう.する, かこつ.ける, よ.せる;グウ, グ, ドウ;0
串;shish kebab, spit, skewer;くし, つらぬ.く;カン, ケン, セン;0
櫛;comb;くし, くしけず.る;シツ;0
釧;bracelet, brazalete, pulsera;くしろ, うでわ;セン;0
屑;rubbish, junk, trash;くず, いさぎよ.い;セツ;0
窟;cavern, grotte, caverne;いわや, いはや, あな;クツ, コツ;0
沓;shoes, boots, soulier;くつ;トウ;0
轡;bit (horse);くつわ, たづな;ヒ;0
窪;depression, cave in, sink;くぼ.む, くぼ.み, くぼ.まる;ワ, ア;0
隈;corner, nook, recess;くま, すみ;ワイ, エ;0
粂;used in proper names, (kokuji);くめ;;0
鍬;hoe with long blade at acute angle;くわ, すき;ショウ, シュウ;0
卦;a divination sign;うらかた;カ, カイ, ケ;0
祁;intense, large;;キ, ケ;0
珪;jade scepter or tablet (authority symbol);たま;ケイ;0
畦;rice paddy ridge, furrow, rib;あぜ, うね;ケイ;0
稽;think, consider, pensamiento;かんが.える, とど.める;ケイ;0
繋;tie, fasten, chain;つな.ぐ, かか.る, か.ける;ケイ;0
罫;ruled line;;ケイ, カイ, ケ;0
荊;thorn, brier, whip;いばら;ケイ;0
詣;visit a temple, arrive, attain;けい.する, まい.る, いた.る;ケイ, ゲイ;0
頚;neck, head;くび;ケイ;0
戟;halbert, arms;ほこ;ゲキ;0
隙;crevice, fissure, discord;すき, す.く, す.かす;ゲキ, キャク, ケキ;0
桁;beam, girder, spar;けた;コウ;0
訣;separation, part, secret;わかれ, わかれ.る;ケツ;0
倦;lose interest in, tire of;あき.る, あぐ.む, あぐ.ねる;ケン;0
喧;noisy, boisterous, ruidoso;やかま.しい, かまびす.しい;ケン;0
捲;roll, wind, coil;ま.く, ま.くる, まく.る;ケン;0
牽;pull, tug, drag;ひ.く;ケン;0
硯;inkstone, piedra para hacer tinta;すずり;ケン, ゲン;0
鍵;key, llave, tecla (piano;かぎ;ケン;0
鹸;saltiness, salinidad, salmuera;あ.く;ケン, カン, セン;0
舷;gunwale;ふなばた;ゲン;0
諺;proverb, proverbio, refrán;ことわざ;ゲン;0
乎;question mark, ?;か, ああ, かな;コ, オ;0
姑;mother-in-law, suegra, de momento;しゅうとめ, しゅうと, おば;コ;0
狐;fox, zorro;きつね;コ;0
糊;paste, glue, sizing;のり;コ, ゴ, コツ;0
袴;men's formal divided skirt;はかま, ずぼん;コ, ク;0
股;thigh, crotch, entrepierna;また, もも;コ;0
菰;reed used for matting;こも, まこも;コ;0
跨;be, sit or stand astride, extend over;また.がる, またが.る, また.ぐ;コ, カ;0
鈷;cobalt;;コ;0
檎;apple;;キン, ゴン, ゴ;0
醐;boiled butter;;ゴ, コ;0
乞;beg, invite, ask;こ.う;コツ, キツ, キ;0
佼;beautiful, clever, deceive;こう.す, うつく.しい;キョウ, コウ;0
勾;be bent, slope, capture;かぎ, ま.がる;コウ, ク;0
喉;throat, voice, garganta;のど;コウ;0
垢;dirt, grime, earwax;あか, はじ;コウ, ク;0
巷;fork in road, scene, arena;ちまた;コウ;0
庚;7th, 7th calendar sign;かのえ;コウ;0
杭;stake, post, picket;くい;コウ;0
梗;for the most part, close up, flower stem;ふさぐ, やまにれ, おおむね;コウ, キョウ;0
糠;rice bran;ぬか;コウ;0
肱;ability, talent, elbow;かいな, ひじ, まるい;コウ;0
腔;body cavity;;コウ;0
膏;fat, grease, lard;あぶら;コウ;0
砿;ore;あらがね;コウ;0
閤;small side gate, koden, edificio donde residen personas de alto nivel social;くぐりど;コウ;0
劫;threat, long ages;おびや.かす;コウ, ゴウ, キョウ;0
壕;trench, dugout, air raid shelter;ほり;コウ, ゴウ;0
濠;moat, ditch, canal;ほり;ゴウ, コウ;0
轟;roar, thunder, boom resound;とどろ.かす, とどろ.く;ゴウ, コウ;0
麹;malt, yeast;こうじ;キク;0
鵠;swan;くぐい, まと;コク, コウ;0
漉;manufacture paper, spread out thin, strain;こ.し, こ.す, す.く;ロク;0
甑;rice-steaming pot;こしき;ソウ, ショウ;0
忽;in a moment, instantly, all of a sudden;たちま.ち, ゆるが.せ;コツ;0
惚;fall in love with, admire, grow senile;ほけ.る, ぼ.ける, ほ.れる;コツ;0
狛;archaic part of Korea, lion-dog shrine guards;こま;ハク;0
此;this, current, next;これ, この, ここ;シ;0
頃;time, about, toward;ころ, ごろ, しばら.く;ケイ, キョウ;0
坤;divination sign, land, earth;つち, ひつじさる;コン;0
昏;dark, evening, dusk;くら.い, くれ;コン;0
梱;pack, tie up, bale;こう.る, こうり, こり;コン;0
痕;mark, foot print;あと;コン;0
艮;northeast (Oriental zodiac), stopping, good radical (no. 138);うしとら;コン, ゴン;0
些;a little bit, sometimes;ち.と, ち.っと, いささか;サ, シャ;0
叉;fork in road, crotch;また;サ, シャ, サイ;0
坐;sit, sentarse;すわ.る, おわす, そぞろに;ザ, サ;0
挫;crush, break, sprain;くじ.く, くじ.ける;ザ, サ;0
塞;close, shut, cover;ふさ.ぐ, とりで, み.ちる;ソク, サイ;0
犀;rhinocerous;;サイ, セイ;0
砦;fort, stronghold, entrenchments;とりで;サイ;0
阪;heights, slope, coteaux;さか;ハン;0
堺;world, frontera, borde;さかい;カイ;0
榊;sacred Shinto tree, (kokuji), árbol sakaki (árbol sagrado japonés);さかき;;0
肴;accompaniment for drinks, amuse-gueule, tapa;さかな;コウ;0
埼;cape, spit, promontory;さき, さい, みさき;キ;0
碕;cape, spit, promontory;さき, さい, みさき;キ;0
鷺;heron;さぎ;ロ;0
咋;shout, chew, eat;か.む, く.う, くら.う;サク, サ;0
柵;stockade, fence, weir;しがら.む, しがらみ, とりで;サク, サン;0
窄;narrow, fold, furl;すぼ.める, つぼ.める, せま.い;サク;0
鮭;salmon, salmón;さけ, しゃけ, ふぐ;カイ, ケイ;0
匙;spoon;さじ;シ;0
拶;be imminent, draw close, acercarse;せま.る;サツ;0
薩;Buddha, Buda, sonido 'satsu' en sánscrito;;サツ, サチ;0
鯖;mackerel, caballa;さば;セイ, ショウ;0
捌;handle, deal with, dispose of;さば.く, さば.ける, は.け;ハツ, ハチ, ベツ;0
錆;tarnish;さび, くわ.しい;ショウ, セイ;0
鮫;shark, tiburón;さめ, みずち;コウ;0
晒;bleach, refine, expose;さら.す, さらし;サイ, シ;0
撒;scatter, sprinkle, give them the slip;ま.く;サン, サツ;0
珊;coral, centimeter;センチ, さんち;サン;0
纂;editing, compiling;あつ.める;サン;0
讃;praise, title on a picture, alabanza;ほ.める, たた.える;サン;0
餐;eat, drink, swallow;の.む, くら.う;サン, ソン;0
斬;beheading, kill, murder;き.る;ザン, サン, セン;0
仔;offspring (animal), detailed, fine;こ, た.える;シ;0
屍;corpse;しかばね;シ;0
孜;industriousness;つと.める;シ;0
斯;this, thus, such;か, こう, か.く;シ;0
獅;lion, león;しし;シ;0
痔;piles, hemorrhoids;しもがさ;ヂ, ジ;0
而;rake;しこ.うして, しか.して, しか.も;ジ, ニ;0
鴫;snipe, (kokuji);しぎ;;0
竺;bamboo;;ジク, チク, トク;0
宍;muscles, meat, músculos;しし;ニク, ジク;0
雫;drop, trickle, dripping;しずく;ダ;0
叱;scold, reprove, regañina;しか.る;シツ, シチ;0
嫉;jealous, envy;そね.む, ねた.む, にく.む;シツ;0
悉;all, entirely, altogether;つ.きる, ことごと, ことごと.く;シツ, シチ;0
蔀;latticed shutters;しとみ;ホウ, ダ, ダン;0
篠;bamboo grass;しの, ささ, すず;ゾウ, ショウ;0
柴;brush, firewood, maleza;しば;サイ, シ;0
屡;often, frequently;しばしば;ル;0
蕊;pistil, stamen;しべ;ズイ;0
縞;stripe, rayas, a rayas;しま, しろぎぬ;コウ;0
杓;ladle, scoop;ひしゃく;シャク, チョウ, テキ;0
灼;miraculous;あらた, やく;シャク;0
錫;copper, tin;すず, たま.う;セキ, シャク;0
惹;attract, captivate;ひ.く;ジャク, ジャ;0
腫;tumor, swelling;は.れる, は.れ, は.らす;シュ, ショウ;0
呪;spell, curse, charm;まじな.う, のろ.い, まじな.い;ジュ, シュ, シュウ;0
綬;ribbon;ひも;ジュ;0
繍;sew, figured cloth;ぬいとり;シュウ;0
蒐;gather;あかね, あつ.まる, あつ.める;シュウ;0
讐;enemy, revenge;あだ, むく.いる, あ.たる;シュウ;0
蹴;kick, patada, rechazo;け.る;シュク, シュウ;0
輯;gather, collect, compile;あつ.める, やわ.らぐ;シュウ;0
酋;chieftain;おさ, ふるざけ, さけのつかさ;シュウ, ジュ;0
什;utensil, thing, ten;;ジュウ, シュウ;0
戎;warrior, arms, barbarian;えびす, つわもの;ジュウ;0
夙;bright and early, long ago, early in life;つとに, はやい;シュク;0
楯;shield, buckler, pretext;たて;ジュン;0
薯;potato;いも;ショ;0
藷;potato;いも;ショ, ジョ;0
鋤;spade up, plow;す.く, すき, くわ;ジョ, ショ, ソ;0
哨;scout, sentinel;みはり;ショウ;0
嘗;once, before, formerly;かつ.て, こころ.みる, な.める;ショウ, ジョウ;0
妾;concubine, concubine;めかけ, そばめ, わらわ;ショウ;0
娼;prostitute;あそびめ;ショウ;0
廠;workshop;;ショウ;0
樟;camphor;くす;ショウ;0
樵;woodcutting, lumberjack;きこ.る, こ.る, きこり;ショウ;0
湘;name of Chinese river, the Sagami river, nombre de un río de China;;ショウ;0
蒋;reed;まこも, はげ.ます;ショウ, ソウ;0
裳;skirt, robe, falda;も, もすそ;ショウ;0
醤;a kind of miso, tipo de miso;ひしお;ショウ;0
鉦;bell, gong, chimes;かね;セイ, ショウ;0
鍾;spindle, gather, collect;あつ.める, さかずき, かね;ショウ, シュ;0
鞘;sheath, case, margin;さや;ショウ, ソウ;0
擾;disturb, throw into confusion;みだ.れる, みだ.す, わずら.わしい;ジョウ;0
杖;staff, cane, caña;つえ;ジョウ;0
埴;clay;はに, へな;ショク;0
拭;wipe, mop, swab;ぬぐ.う, ふ.く;ショク, シキ;0
燭;light, candlepower;ともしび;ソク, ショク;0
蝕;eclipse, occultation, be defective;むしば.む;ショク;0
尻;buttocks, hips, butt;しり;コウ;0
疹;measles, sickness, sarampión;はしか;シン, チン;0
芯;wick, interior, entrañas (cuerpo;;シン;0
塵;dust, trash, garbage;ちり, ごみ;チン, ジン;0
壬;9th calendar sign;みずのえ;ニン, ジン, イ;0
腎;kidney, riñón, cosa importante;;ジン;0
訊;request, question, investigate;き.く, と.う, たず.ねる;ジン, シュン, シン;0
靭;soft, pliable, quiver;うつぼ, しな.やか, ゆぎ;ジン, ニン, サ;0
笥;lunch box, clothes chest;け, はこ;ス, シ;0
諏;consult, consultar;そう, はか.る;シュ, ス;0
厨;kitchen;くりや;シュウ, ズ, チュ;0
逗;stop;とど.まる;トウ, ズ;0
錐;auger, drill, awl;きり;スイ;0
趨;run, go, quick;しゅ, おもむ.く, はし.る;スウ, ソク;0
椙;Japanese cedar, cryptomeria, (kokuji);すぎ;;0
菅;sedge, juncia, junco;すげ;カン, ケン;0
頗;prejudiced, exceedingly;すこぶ.る, かたよ.る;ハ;0
雀;sparrow, gorrión;すずめ;ジャク, ジャン, サク;0
裾;cuff, hem, foot of mountain;すそ;キョ, コ;0
摺;rub, fold, print (on cloth);す.る, ひだ;ショウ, シュウ, ロウ;0
凄;uncanny, weird, threatening;さむ.い, すご.い, すさ.まじい;セイ, サイ;0
棲;live, dwell;す.む;セイ;0
栖;nest, rookery, hive;す.む;セイ;0
醒;awake, be disillusioned, sober up;さ.ます, さ.める;セイ;0
脆;brittle, fragile, easy to beat;もろ.い, よわい;ゼイ, セイ, セツ;0
戚;grieve, relatives, parenté;いた.む, うれ.える, みうち;ソク, セキ;0
脊;stature, height, columna vertebral;せ, せい;セキ;0
蹟;remains, traces, footprint;あと;セキ, シャク;0
蝉;cicada, cigarra;せみ;セン, ゼン;0
尖;be pointed, sharp, taper;とが.る, さき, するど.い;セン;0
撰;composing, editing, compiling;せん.する, えら.む, えら.ぶ;サン, セン;0
栴;maple tree, colorful autumn foliage;もみじ;セイ, セン;0
煎;broil, parch, roast;せん.じる, い.る, に.る;セン;0
煽;fan, flap, instigate;あお.る, おだ.てる, おこ.る;セン;0
穿;put on (to the feet), dig, pierce;うが.つ, は.く;セン;0
箭;arrow;や;セン;0
羨;envious, be jealous, covet;うらや.む, あまり;セン, エン;0
腺;gland, glándula;;セン;0
舛;dancing radical (no. 136);まい, そむ.く;ブ, セン;0
詮;discussion, methods called for, selection;せん.ずる, かい, あき.らか;セン;0
賎;despise, low-life, poverty;いや.しい, いや.しむ, いや.しめる;セン, ゼン;0
閃;flash, brandish;ひらめ.く, ひらめ.き, うかが.う;セン;0
膳;small low table, tray, mesita baja;かしわ, すす.める, そな.える;ゼン, セン;0
糎;centimeter, (kokuji);センチ, センチメートル;;0
噌;boisterous;かまびす.しい;ソウ, ショウ, ソ;0
岨;a rocky mountain;いしやま, そば;ソ, ショ;0
曾;once, before, formerly;かつ.て, か.って, すなわち;ソウ, ソ, ゾウ;0
曽;formerly, once, before;かつ, かつて, すなわち;ソウ, ソ, ゾウ;0
楚;whip, cane;いばら, しもと, すわえ;ソ, ショ;0
狙;aim at, sight, shadow;ねら.う, ねら.い;ソ, ショ;0
疏;pass through, note, commentary;あら.い, うと.い, うと.む;ソ, ショ;0
蘇;be resuscitated, revived, revivir;よみがえ.る;ソ, ス;0
遡;go upstream, retrace the past, río arriba;さかのぼ.る;ソ, サク;0
鼠;rat, mouse, dark gray;ねずみ, ねず;ソ, ショ;0
叢;plexus, clump of bushes, thicket;くさむら, むら.がる, むら;ソウ, ス;0
宋;dwell, Sung dynasty, dinastía china Sung;;ソウ;0
匝;go around;めぐ.る;キョウ, ソウ;0
掻;scratch, rake, comb;か.く;ソウ;0
槍;spear, lance, javelin;やり;ソウ, ショウ;0
漕;rowing, scull, paddle;こ.ぐ, はこ.ぶ;ソウ;0
痩;get thin;や.せる;ソウ, チュウ, シュウ;0
糟;dregs, sediment, grounds;ぬか;コウ, ソウ;0
鎗;spear, lance, javelin;やり;ソウ, ショウ;0
捉;catch, capture, atrapar;とら.える;ソク, サク;0
袖;sleeve, wing (building), extension;そで;シュウ;0
其;that, cela, eso;それ, その;キ, ギ, ゴ;0
揃;be complete, uniform, all present;そろ.える, そろ.う, そろ.い;セン;0
遜;humble, modest;したが.う, へりくだ.る, ゆず.る;ソン;0
詑;deceive, delude;わ.びる, わ.び, あざむ.く;イ, タ, ダ;0
唾;saliva, sputum;つば, つばき;ダ, タ;0
柁;rudder, helm, wheel;かじ;ダ, タ;0
舵;rudder, helm, wheel;かじ;ダ, タ;0
楕;ellipse, óvalo, elipse;;ダ, タ;0
陀;steep;けわ.しい, ななめ;タ, ダ, イ;0
騨;dappled grey horse, caballo moteado (blanco con motas negras);;タン, ダン, タ;0
堆;piled high, torre alta de cosas apiladas, lugar alto mar adentro;うずたか.い;タイ, ツイ;0
岱;old name for a Chinese mountain, Taishan;;タイ;0
戴;be crowned with, live under (a ruler), receive;いただ.く;タイ;0
腿;thigh, femur;もも;タイ;0
苔;moss, lichen;こけ, こけら;タイ;0
醍;whey, good Buddhist teaching;;ダイ, タイ, テイ;0
瀧;waterfall, rapids, cascade;たき;ロウ, ソウ;0
托;requesting, entrusting with, pretend;たく.する, たの.む;タク;0
鐸;large hand bell;;タク;0
茸;mushroom, seta, hongo;きのこ, たけ, しげ.る;ジョウ, ニュ;0
凧;kite, (kokuji), cometa;いかのぼり, たこ;;0
蛸;octopus;たこ;ソウ, ショウ;0
叩;strike, beat, hit;たた.く, はた.く, すぎ;コウ;0
竪;length, height, warp;たて, た.てる, こども;ジュ;0
辿;follow (road), pursue;たど.る, たどり;テン;0
狸;tanuki, raccoon, mapache;たぬき;リ, ライ;0
鱈;codfish, (kokuji), bacalao;たら;セツ;0
樽;barrel, cask, keg;たる;ソン;0
誰;who, someone, somebody;だれ, たれ, た;スイ;0
坦;level, wide;たいら;タン;0
歎;grief, lamentation;なげ.く, なげ.き;タン;0
湛;fill, wear (a smile), clear;しず.む, たた.える;タン, チン, ジン;0
箪;bamboo rice basket;はこ;タン;0
綻;be rent, ripped, unravel;ほころ.びる;タン;0
耽;addicted, absorbed in;ふ.ける;タン;0
蛋;barbarian, egg, huevo;;タン;0
弛;slacken, relax;たる.む, たる.める, たゆ.む;チ, シ;0
蜘;spider;くも;チ;0
馳;run, gallop, sail;は.せる;チ, ジ;0
筑;an ancient musical instrument, antiguo instrumento musical;;チク;0
註;notes, comment, annotate;;チュウ;0
酎;sake;かも.す;チュウ, チュ;0
樗;Japanese bead tree;おおち, おうち;チョ;0
瀦;pool, puddle;;チョ;0
苧;hemp, flax;お, からんし, からむし;チョ;0
凋;wither, droop, lame;しぼ.む;チョウ;0
喋;talk, chat, chatter;しゃべ.る, ついば.む;チョウ, トウ;0
寵;affection, love, patronage;めぐ.み, めぐ.む;チョウ;0
帖;quire (of paper), bundle of seaweed, counter for screens;かきもの;チョウ, ジョウ;0
牒;label, genealogy, circular;ふだ;チョウ, ジョウ;0
諜;spy out, reconnoiter;ちょう.ずる, うかが.う, しめ.す;チョウ;0
銚;sake bottle, garrafa, botella (con asa);なべ;チョウ, ヨウ;0
捗;make progress;はかど.る;チョク, ホ;0
槌;hammer, mallet;つち;ツイ;0
